Regions,Existing Stores Revenue,Store Type,Budget Version,Retailers,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Northern Europe,Volume Discount,Corporate Store,Budget version 1,Equipment Rental Store,4003.735598,696.1350054,314.0565636,3921.225402,103.0804227,69.97213739,5945.300064,194.4988226,3101.365426,1561.632628,2476.771726,2644.346693
Northern Europe,Volume Discount,Corporate Store,Budget version 1,Eyewear Store,6677.530151,8008.118998,3457.245562,7063.350455,6204.608108,7959.328256,5989.219111,4705.224855,5951.394361,10358.0261,3434.604897,9446.918503
Northern Europe,Volume Discount,Corporate Store,Budget version 1,Golf Shop,12549.11885,17412.66443,19068.55519,16064.08681,7554.961778,15798.10572,12616.79179,10273.68582,15917.10289,9431.256077,12317.12761,11907.21555
Northern Europe,Volume Discount,Corporate Store,Budget version 1,Outdoors Shop,69984.10803,82241.42936,77246.49087,90196.03773,81468.15686,108163.1933,62667.78129,92624.209,95807.19936,76602.22775,78235.68526,109681.3992
Northern Europe,Volume Discount,Corporate Store,Budget version 1,Sports Store,129452.788,84415.31661,113405.3171,96894.39665,82057.47723,75390.54357,96661.0289,71089.37421,73979.32653,77561.94002,70544.33712,63517.364
Northern Europe,Volume Discount,Corporate Store,Budget version 1,Warehouse Store,10613.39963,15444.48367,12407.00794,15643.78066,25065.15419,8053.313619,33331.91129,30387.8427,5214.5303,25781.0216,26460.68693,36829.07286
Northern Europe,Volume Discount,Corporate Store,Budget version 2,Department Store,19811.80464,43856.27299,25677.06425,33810.77086,43515.85705,46228.39141,42222.05177,58370.79425,49485.67293,42036.3502,48589.41647,48408.68859
Northern Europe,Volume Discount,Corporate Store,Budget version 2,Direct Marketing,9691.31827,16614.63454,206.3043058,6657.46594,2407.474871,13573.67912,6704.158698,6529.485575,6594.048155,1285.668152,9959.914918,1943.817623
Northern Europe,Volume Discount,Corporate Store,Budget version 2,Equipment Rental Store,4523.100502,786.4376944,354.7960064,4429.887077,116.4520235,79.0489287,6716.524868,219.7292255,3503.674799,1764.207738,2798.058754,2987.37156
Northern Europe,Volume Discount,Corporate Store,Budget version 2,Eyewear Store,7543.739901,9046.93284,3905.719735,7979.608845,7009.470373,8991.81296,6766.141097,5315.587003,6723.409717,11701.67008,3880.142122,10672.37353
Northern Europe,Volume Discount,Corporate Store,Budget version 2,Golf Shop,14176.99156,19671.43666,21542.12971,18147.92145,8534.992029,17847.43727,14253.44304,11606.38918,17981.87077,10654.67938,13914.9064,13451.82051
Northern Europe,Volume Discount,Corporate Store,Budget version 2,Outdoors Shop,79062.45217,92909.79422,87266.9119,101896.275,92036.21274,122194.1314,70797.05093,104639.4289,108235.317,86539.07491,88384.42467,123909.2791
Northern Europe,Volume Discount,Corporate Store,Budget version 2,Sports Store,146245.4141,95365.67829,128116.264,109463.5456,92701.97979,85170.21097,109199.9054,80311.09356,83575.93073,87623.28114,79695.35422,71756.84158
Northern Europe,Volume Discount,Corporate Store,Budget version 2,Warehouse Store,11990.17068,17447.94334,14016.44602,17673.09315,28316.60801,9097.990111,37655.72951,34329.75611,5890.959592,29125.3378,29893.16938,41606.54316
Northern Europe,Freight,Franchise Store,Budget version 1,Department Store,188432.8015,241576.4551,126319.6023,168075.5643,213623.5599,199003.7041,212235.8882,282733.3634,228370.6543,172168.8276,1975446.44,1975446.44
Northern Europe,Freight,Franchise Store,Budget version 1,Direct Marketing,3809.788501,15844.53201,5786.972431,24292.03019,7274.760243,32375.88102,19551.04451,18003.26177,6875.006837,2643.226125,79017.85761,79017.85761
Northern Europe,Freight,Franchise Store,Budget version 1,Equipment Rental Store,22991.53314,10953.01055,18493.63869,39258.65499,2960.672472,6867.522836,68393.29764,19494.13016,20435.61937,13929.77254,118417.7681,118417.7681
Northern Europe,Freight,Franchise Store,Budget version 1,Eyewear Store,22245.96734,26909.54275,16222.16826,35673.43061,18518.90848,29480.5983,23373.7911,15851.59851,30748.04783,33380.80644,14692.04049,14692.04049
Northern Europe,Freight,Franchise Store,Budget version 1,Golf Shop,80691.61768,95044.05679,94667.0631,132223.9765,64063.93626,145449.3137,86487.32873,70184.90233,107187.2588,96566.93425,216138.7241,216138.7241
Northern Europe,Freight,Franchise Store,Budget version 1,Outdoors Shop,259165.2812,375732.9849,284547.092,385747.3232,369210.4594,498489.0587,261069.8821,386102.6367,433844.3259,384626.0633,737415.8569,737415.8569
Northern Europe,Freight,Franchise Store,Budget version 1,Sports Store,395628.5012,313051.0657,321293.8489,301845.932,319500.3746,254237.1153,364559.8714,250371.9015,196131.7741,304506.8337,80540.26833,80540.26833
Northern Europe,Freight,Franchise Store,Budget version 1,Warehouse Store,57281.1106,66012.76135,48024.09628,100699.438,105370.6132,55902.53995,106811.262,134291.9408,31969.77361,101764.4296,211664.4767,211664.4767
Northern Europe,Freight,Franchise Store,Budget version 2,Department Store,196622.1127,252075.3957,131809.4668,175380.1477,222907.6644,207652.428,221459.6844,295020.988,238295.6692,179651.3047,2061299.57,2061299.57
Northern Europe,Freight,Franchise Store,Budget version 2,Direct Marketing,3975.362349,16533.1372,6038.47492,25347.76462,7590.922162,33782.94054,20400.73516,18785.68561,7173.795427,2758.101037,82451.98281,82451.98281
Northern Europe,Freight,Franchise Store,Budget version 2,Equipment Rental Store,23990.74782,11429.02965,19297.37436,40964.84067,3089.343639,7165.98617,71365.67824,20341.34731,21323.75375,14535.16206,123564.218,123564.218
Northern Europe,Freight,Franchise Store,Budget version 2,Eyewear Store,23212.77965,28079.03458,16927.18556,37223.80202,19323.74238,30761.8285,24389.61876,16540.51081,32084.36153,34831.54013,15330.55826,15330.55826
Northern Europe,Freight,Franchise Store,Budget version 2,Golf Shop,84198.48469,99174.68245,98781.30458,137970.4458,66848.16232,151770.5576,90246.078,73235.14627,111845.6294,100763.7444,225532.1379,225532.1379
Northern Europe,Freight,Franchise Store,Budget version 2,Outdoors Shop,270428.6342,392062.3838,296913.5415,402511.9464,385256.3886,520153.4507,272416.0093,402882.7018,452699.2503,401341.9563,769464.035,769464.035
Northern Europe,Freight,Franchise Store,Budget version 2,Sports Store,412822.5615,326656.3011,335257.3166,314964.191,333385.8977,265286.2897,380403.6854,261253.0932,204655.6836,317740.7358,84040.55768,84040.55768
Northern Europe,Freight,Franchise Store,Budget version 2,Warehouse Store,59770.55427,68881.68357,50111.22904,105075.8472,109950.0322,58332.07079,111453.2917,140128.284,33359.18366,106187.1234,220863.4392,220863.4392
Northern Europe,Freight,Corporate Store,Budget version 1,Department Store,33990.21759,75242.22498,44052.97835,58007.61109,74658.18872,79311.9613,72438.46549,100144.1329,84900.33196,72119.86571,83362.66527,83052.59861
Northern Europe,Freight,Corporate Store,Budget version 1,Direct Marketing,16626.95664,28504.97739,353.9469711,11421.91335,4130.395802,23287.74764,11502.022,11202.34322,11313.11032,2205.762727,17087.77577,3334.920022
Northern Europe,Freight,Corporate Store,Budget version 1,Equipment Rental Store,7760.079057,1349.2556,608.7074689,7600.156998,199.7914723,135.6206734,11523.23808,376.979499,6011.096463,3026.771462,4800.502913,5125.298336
Northern Europe,Freight,Corporate Store,Budget version 1,Eyewear Store,12942.45352,15521.41369,6700.866784,13690.25416,12025.83144,15426.847,11608.3624,9119.71232,11535.05011,20076.02636,6656.984429,18310.10881
Northern Europe,Freight,Corporate Store,Budget version 1,Golf Shop,24322.82352,33749.3946,36958.85809,31135.56842,14643.09999,30620.0413,24453.98787,19912.55722,30850.68277,18279.75174,23873.17586,23078.68033
Northern Europe,Freight,Corporate Store,Budget version 1,Outdoors Shop,135643.875,159401.1338,149719.8957,174818.8326,157902.3695,209642.9473,121463.2998,179525.1377,185694.4404,148471.1787,151637.1618,212585.5486
Northern Europe,Freight,Corporate Store,Budget version 1,Sports Store,250906.6456,163614.5831,219803.2824,187801.6567,159044.596,146122.6807,187349.3411,137786.1126,143387.4462,150331.3023,136729.7165,123109.9692
Northern Europe,Freight,Corporate Store,Budget version 1,Warehouse Store,20570.9938,29934.64762,24047.38279,30320.92697,48581.52427,15609.01034,64604.23283,58898.01062,10106.85306,49969.02541,51286.35932,71382.46521
Northern Europe,Freight,Corporate Store,Budget version 2,Department Store,41015.89031,90794.55989,53158.59256,69997.60469,90089.80515,95705.49811,87411.272,120843.6151,102448.9677,87026.81863,100593.4701,100219.3136
Northern Europe,Freight,Corporate Store,Budget version 2,Direct Marketing,20063.69709,34396.86795,427.106714,13782.78747,4984.135825,28101.25297,13879.45434,13517.83288,13651.4952,2661.687053,20619.76611,4024.237663
Northern Europe,Freight,Corporate Store,Budget version 2,Equipment Rental Store,9364.063369,1628.142555,734.5254179,9171.085915,241.0877509,163.6530467,13905.05571,454.8999941,7253.571489,3652.395751,5792.752001,6184.681631
Northern Europe,Freight,Corporate Store,Budget version 2,Eyewear Store,15617.61858,18729.64184,8085.915199,16519.98731,14511.53356,18615.52851,14007.77497,11004.72862,13919.30925,24225.67885,8032.962497,22094.7516
Northern Europe,Freight,Corporate Store,Budget version 2,Golf Shop,29350.27583,40725.28996,44598.13962,37571.19401,17669.78341,36949.10902,29508.55144,24028.42114,37227.42337,22058.11982,28807.68739,27848.97209
Northern Europe,Freight,Corporate Store,Budget version 2,Outdoors Shop,163681.044,192348.8545,180666.5345,210953.344,190540.3004,252975.4953,146569.3877,216632.4277,224076.9062,179159.7116,182980.0936,256526.3232
Northern Europe,Freight,Corporate Store,Budget version 2,Sports Store,302768.2723,197433.2108,265235.9402,226619.6776,191918.6215,176325.7863,226073.8697,166266.0754,173025.1873,181404.317,164991.3255,148556.4186
Northern Europe,Freight,Corporate Store,Budget version 2,Warehouse Store,24822.95452,36122.04659,29017.90235,36588.16868,58623.1749,18835.34445,77957.72771,71072.04704,12195.90829,60297.46823,61887.09099,86136.99973
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 1,Department Store,6751648.155,13042587.72,5226771.475,7555615.323,14287860.13,12205178.77,10819528.18,19566805.82,11188358.41,11437173.37,12631143.06,11213115.07
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 1,Direct Marketing,1005474.286,3139456.046,129113.125,1914341.971,709481.5303,3110495.811,2244568.834,1781120.715,218399.1791,331444.1047,2594652.744,296034.2332
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 1,Equipment Rental Store,891549.4724,357647.3632,739090.0455,1375197.058,34705.68254,387462.1825,2492081.623,66441.39006,921733.1784,666176.1528,670272.4432,516128.5344
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 1,Eyewear Store,2048498.791,1995894.753,1010831.152,2888739.004,1419685.86,1774603.795,1961874.997,829984.4749,2409400.281,2524405.947,699972.503,2037773.219
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 1,Golf Shop,7199723.364,6796667.458,11094929.79,11552029.88,5659238.335,8724461.489,8131614.275,5200733.43,8438370.83,7691315.478,7806459.971,6994602.674
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 1,Outdoors Shop,17363226.89,23041439.06,20237363.69,24650921.49,22533300.59,31256504.56,18818357.29,25002930.85,26758588.52,24420319.22,20906212.32,27009493.26
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 1,Sports Store,25628191.42,21392528.28,20134468.26,22558978.69,20221496.42,16014198.16,22726392.5,18155923.05,14660196.88,18932790.44,16447456.26,17089308.68
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 1,Warehouse Store,2804117.428,3744865.876,2971383.976,4308829.503,5521857.606,3378805.544,6022429.639,5784242.324,1556738.561,5656798.591,5439721.044,4200536.537
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 2,Department Store,7094431.112,13704763.34,5492136.041,7939215.906,15013258.56,12824838.92,11368838.48,20560217.71,11756394.32,12017841.68,13272429.53,11782407.88
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 2,Direct Marketing,1056522.481,3298847.058,135668.2324,2011533.617,745502.0948,3268416.504,2358526.186,1871548.684,229487.363,348271.6093,2726383.948,311063.9693
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 2,Equipment Rental Store,936813.6743,375805.2141,776613.842,1445016.176,36467.69919,407133.7397,2618605.264,69814.63695,968529.815,699998.0918,704302.352,542332.5162
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 2,Eyewear Store,2152501.615,2097226.856,1062151.316,3035401.046,1491763.686,1864700.898,2061479.908,872123.0056,2531726.169,2652570.703,735510.2916,2141231.503
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 2,Golf Shop,7565255.218,7141736.058,11658222.31,12138529.48,5946559.359,9167404.7,8544458.477,5464776.038,8866789.143,8081805.594,8202796.002,7349720.497
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 2,Outdoors Shop,18244762.5,24211259,21264819.98,25902455.28,23677322.21,32843405.55,19773770.26,26272336.25,28117129.12,25660145.27,21967626.23,28380772.36
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 2,Sports Store,26929341.46,22478632.58,21156700.52,23704303.99,21248147.12,16827243.22,23880217.44,19077704.06,15404498.94,19894013.2,17282497.96,17956937.39
Southern Europe,Existing Stores Revenue,Franchise Store,Budget version 2,Warehouse Store,2946483.21,3934993.704,3122241.924,4527589.913,5802203.774,3550348.393,6328189.98,6077909.833,1635774.589,5943995.748,5715897.116,4413798.885
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 1,Department Store,1351021.11,1425246.64,1427589.38,1511042.35,2285599.05,2388835.65,1508660.4,2244074.48,1777126.55,1606680.48,2050832.26,1756581.28
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 1,Direct Marketing,0,439761.5,7291.5,46421.35,42008.57,238944.77,174030.76,175190.4,17967,45518.13,229382.15,34517.66
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 1,Equipment Rental Store,77892.89,185414.5,5732.64,101795.91,3233.3,1795,224260.73,5994,196473.74,64917.43,64278.09,49361.89
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 1,Eyewear Store,91107.91,97501.96,40256.22,198098.04,107469.57,181260.24,127162.73,97645.92,143726.45,214455.49,75532,145913.47
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 1,Golf Shop,980790.42,1265813.74,1135515.79,1340343.61,535467.37,892370.99,1039152.86,734877.08,937244.4,1078639.72,824142.62,962202.18
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 1,Outdoors Shop,3431921.07,3593285.85,3305811.79,3511279.75,3129096.37,4072590.66,2760243.24,3795666.11,3629931.72,3406979.54,3201371.85,4049258.2
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 1,Sports Store,3387634.79,2575857.43,2840935.62,2555097.4,2331966.72,2214088.15,3434938.31,2607859.29,1917018.45,2340515.15,2296100.2,2524897.71
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 1,Warehouse Store,176999.76,477745.07,316690.87,672627,517961.4,204583.62,580012.77,706483.02,206298.7,616412.84,475821.76,560546.83
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 2,Department Store,1530706.92,1614804.44,1617458.77,1712010.98,2589583.72,2706550.79,1709312.23,2542536.39,2013484.38,1820368.98,2323592.95,1990206.59
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 2,Direct Marketing,0,486815.98,8071.69,51388.43,46503.49,264511.86,192652.05,193935.77,19889.47,50388.57,253926.04,38211.05
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 2,Equipment Rental Store,86071.64,204883.02,6334.57,112484.48,3572.8,1983.48,247808.11,6623.37,217103.48,71733.76,71027.29,54544.89
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 2,Eyewear Store,99945.38,106959.65,44161.07,217313.55,117894.12,198842.48,139497.51,107117.57,157667.92,235257.67,82858.6,160067.08
Southern Europe,Existing Stores Revenue,Corporate Store,Budget version 2,Golf Shop,1068080.77,1378471.16,1236576.7,1459634.19,583123.97,971792.01,1131637.46,800281.14,1020659.15,1174638.66,897491.31,1047838.17
